difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.7575,0.8625,0.8312,0.475,0.9,0.4,0.8625,0.8312,0.8,0.9,0.8,0.9,1.0,0.6,0.9,0.8,1.0,0.9,0.7,0.7,0.85,0.95,0.95,0.6,0.9,0.8,1.0,0.9,0.7,0.7,0.85,0.95,0.95
hard,0.6306,0.7469,0.8406,0.6562,0.45,0.2,0.7469,0.8406,0.525,0.45,0.525,0.45,1.0,0.55,0.675,0.75,0.875,0.825,0.8,0.8,0.85,0.85,0.925,0.55,0.675,0.75,0.875,0.825,0.8,0.8,0.85,0.85,0.925
medium,0.4684,0.4,0.5031,0.4531,0.575,0.05,0.4,0.5031,0.425,0.575,0.425,0.575,1.0,0.375,0.325,0.425,0.45,0.425,0.4,0.525,0.525,0.475,0.575,0.375,0.325,0.425,0.45,0.425,0.4,0.525,0.525,0.475,0.575
