difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.0075,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.025,0.0,0.025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hard,0.0616,0.0531,0.0969,0.0969,0.0375,0.0,0.0531,0.0969,0.0,0.0375,0.0,0.0375,1.0,0.075,0.05,0.05,0.05,0.05,0.075,0.1,0.1,0.1,0.1,0.075,0.05,0.05,0.05,0.05,0.075,0.1,0.1,0.1,0.1
medium,0.1238,0.0844,0.1375,0.1125,0.1875,0.025,0.0844,0.1375,0.1625,0.1875,0.1625,0.1875,1.0,0.075,0.075,0.075,0.1,0.1,0.125,0.125,0.15,0.15,0.125,0.075,0.075,0.075,0.1,0.1,0.125,0.125,0.15,0.15,0.125
