rule,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
extension_append_boundary_side_first,0.8556,0.8889,0.875,0.875,0.8889,0.0,0.8889,0.875,1.0,1.0,1.0,1.0,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.875,0.875,0.875,0.875,0.875,0.8889,0.8889,0.8889,0.8889,0.8889,0.875,0.875,0.875,0.875,0.875
extension_append_boundary_side_last,0.73,0.8125,0.7222,0.7222,0.7,0.0,0.8125,0.7222,1.0,0.7778,1.0,0.7778,0.9,0.6,0.8,0.8,0.9,0.9,0.5556,0.6667,0.7778,0.7778,0.7778,0.6,0.8,0.8,0.9,0.9,0.5556,0.6667,0.7778,0.7778,0.7778
iteration_duplicate,0.9233,0.983,0.9034,0.9034,0.8636,0.0,0.983,0.9034,1.0,0.8636,1.0,0.8636,1.0,0.9545,0.9545,1.0,1.0,1.0,0.7727,0.8636,0.9091,0.9545,1.0,0.9545,0.9545,1.0,1.0,1.0,0.7727,0.8636,0.9091,0.9545,1.0
partitioning_by_offset_offset_0,0.8088,0.6625,0.8125,0.8125,1.0,0.0,0.6625,0.8125,0.3,1.0,0.3,1.0,1.0,0.5,0.6,0.7,0.7,0.8,0.7,0.7,0.8,0.9,1.0,0.5,0.6,0.7,0.7,0.8,0.7,0.7,0.8,0.9,1.0
partitioning_by_offset_offset_1,0.7222,0.3056,1.0,1.0,1.0,0.0,0.3056,1.0,0.1111,1.0,0.1111,1.0,1.0,0.2222,0.1111,0.2222,0.3333,0.8889,1.0,1.0,1.0,1.0,1.0,0.2222,0.1111,0.2222,0.3333,0.8889,1.0,1.0,1.0,1.0,1.0
permutation_reverse,0.8444,0.9653,0.75,0.75,0.7778,0.0,0.9653,0.75,1.0,0.7778,1.0,0.7778,1.0,0.9444,0.9444,0.9444,1.0,1.0,0.6667,0.7222,0.7778,0.7778,0.7778,0.9444,0.9444,0.9444,1.0,1.0,0.6667,0.7222,0.7778,0.7778,0.7778
reindexing_rotate_k_-1,0.6462,0.425,0.9844,0.9844,0.8,0.0,0.425,0.9844,0.5,1.0,0.5,1.0,0.8,0.3,0.4,0.4,0.5,0.5,0.875,1.0,1.0,1.0,1.0,0.3,0.4,0.4,0.5,0.5,0.875,1.0,1.0,1.0,1.0
reindexing_rotate_k_1,0.849,0.8333,0.8854,0.8854,0.8333,0.0,0.8333,0.8854,0.8333,0.8333,0.8333,0.8333,1.0,0.75,0.8333,0.8333,0.8333,0.9167,0.9167,0.9167,0.9167,0.8333,0.8333,0.75,0.8333,0.8333,0.8333,0.9167,0.9167,0.9167,0.9167,0.8333,0.8333
