difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.2225,0.3312,0.2,0.2,0.1,0.0,0.3312,0.2,0.3,0.1,0.3,0.1,1.0,0.3,0.3,0.3,0.35,0.45,0.15,0.15,0.25,0.2,0.25,0.3,0.3,0.3,0.35,0.45,0.15,0.15,0.25,0.2,0.25
hard,0.4647,0.5781,0.4531,0.4531,0.325,0.0,0.5781,0.4531,0.575,0.325,0.575,0.325,1.0,0.4,0.55,0.55,0.675,0.675,0.325,0.425,0.475,0.475,0.55,0.4,0.55,0.55,0.675,0.675,0.325,0.425,0.475,0.475,0.55
medium,0.3606,0.3156,0.3312,0.3312,0.45,0.0,0.3156,0.3312,0.475,0.45,0.475,0.45,1.0,0.175,0.3,0.3,0.375,0.4,0.225,0.3,0.275,0.425,0.425,0.175,0.3,0.3,0.375,0.4,0.225,0.3,0.275,0.425,0.425
