rule,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
extension_append_boundary_side_first,0.3569,0.2361,0.4306,0.4306,0.4444,0.0,0.2361,0.4306,0.3333,0.4444,0.3333,0.4444,1.0,0.2222,0.2222,0.2222,0.2222,0.3333,0.3333,0.4444,0.4444,0.4444,0.4444,0.2222,0.2222,0.2222,0.2222,0.3333,0.3333,0.4444,0.4444,0.4444,0.4444
extension_append_boundary_side_last,0.2612,0.25,0.2375,0.2375,0.3,0.0,0.25,0.2375,0.4,0.3,0.4,0.3,1.0,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.2,0.2,0.2
iteration_duplicate,0.3955,0.3409,0.3636,0.3636,0.5,0.0,0.3409,0.3636,0.4545,0.5,0.4545,0.5,1.0,0.2273,0.3182,0.3636,0.3636,0.4091,0.2727,0.3636,0.3636,0.3636,0.4545,0.2273,0.3182,0.3636,0.3636,0.4091,0.2727,0.3636,0.3636,0.3636,0.4545
partitioning_by_offset_offset_0,0.3038,0.1875,0.2625,0.2625,0.5,0.0,0.1875,0.2625,0.4,0.5,0.4,0.5,1.0,0.1,0.1,0.2,0.2,0.4,0.2,0.2,0.3,0.3,0.3,0.1,0.1,0.2,0.2,0.4,0.2,0.2,0.3,0.3,0.3
partitioning_by_offset_offset_1,0.4861,0.2361,0.6389,0.6389,0.6667,0.0,0.2361,0.6389,0.1111,0.6667,0.1111,0.6667,1.0,0.0,0.1111,0.1111,0.4444,0.5556,0.6667,0.5556,0.6667,0.6667,0.6667,0.0,0.1111,0.1111,0.4444,0.5556,0.6667,0.5556,0.6667,0.6667,0.6667
permutation_reverse,0.6569,0.7569,0.5694,0.5694,0.6111,0.0,0.7569,0.5694,0.8333,0.6111,0.8333,0.6111,1.0,0.6667,0.7222,0.7222,0.8333,0.8333,0.5,0.5556,0.5556,0.6111,0.6111,0.6667,0.7222,0.7222,0.8333,0.8333,0.5,0.5556,0.5556,0.6111,0.6111
reindexing_rotate_k_-1,0.5088,0.325,0.5625,0.5625,0.7,0.0,0.325,0.5625,0.5,0.7,0.5,0.7,1.0,0.3,0.3,0.3,0.4,0.3,0.5,0.5,0.6,0.6,0.6,0.3,0.3,0.3,0.4,0.3,0.5,0.5,0.6,0.6,0.6
reindexing_rotate_k_1,0.4083,0.3646,0.4583,0.4583,0.4167,0.0,0.3646,0.4583,0.75,0.4167,0.75,0.4167,1.0,0.3333,0.4167,0.3333,0.3333,0.4167,0.5833,0.4167,0.4167,0.5,0.4167,0.3333,0.4167,0.3333,0.3333,0.4167,0.5833,0.4167,0.4167,0.5,0.4167
