difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.4931,0.3562,0.4688,0.4688,0.7,0.0,0.3562,0.4688,0.5,0.7,0.5,0.7,1.0,0.3,0.3,0.3,0.45,0.45,0.5,0.45,0.5,0.45,0.45,0.3,0.3,0.3,0.45,0.45,0.5,0.45,0.5,0.45,0.45
hard,0.3831,0.3062,0.4438,0.4438,0.425,0.0,0.3062,0.4438,0.475,0.425,0.475,0.425,1.0,0.15,0.3,0.3,0.35,0.4,0.4,0.425,0.425,0.475,0.5,0.15,0.3,0.3,0.35,0.4,0.4,0.425,0.425,0.475,0.5
medium,0.4641,0.45,0.4219,0.4219,0.525,0.0,0.45,0.4219,0.55,0.525,0.55,0.525,1.0,0.425,0.425,0.425,0.475,0.525,0.375,0.4,0.425,0.45,0.45,0.425,0.425,0.425,0.475,0.525,0.375,0.4,0.425,0.45,0.45
