rule,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
extension_append_boundary_side_first,0.8222,0.8056,0.8889,0.8889,0.7778,0.0,0.8056,0.8889,0.7778,0.7778,0.7778,0.7778,1.0,0.2222,0.7778,1.0,0.8889,0.8889,0.8889,0.7778,0.8889,1.0,0.8889,0.2222,0.7778,1.0,0.8889,0.8889,0.8889,0.7778,0.8889,1.0,0.8889
extension_append_boundary_side_last,0.8138,0.9375,0.7625,0.7625,0.7,0.0,0.9375,0.7625,1.0,0.7,1.0,0.7,1.0,0.6,1.0,1.0,1.0,0.9,0.5,0.8,0.9,0.7,0.8,0.6,1.0,1.0,1.0,0.9,0.5,0.8,0.9,0.7,0.8
iteration_duplicate,0.904,0.9943,0.8239,0.8239,0.8636,0.0,0.9943,0.8239,1.0,0.8636,1.0,0.8636,1.0,0.9545,1.0,1.0,1.0,1.0,0.7273,0.6818,0.8636,0.9091,0.9545,0.9545,1.0,1.0,1.0,1.0,0.7273,0.6818,0.8636,0.9091,0.9545
partitioning_by_offset_offset_0,0.7588,0.65,0.7625,0.7625,0.9,0.0,0.65,0.7625,0.3,0.9,0.3,0.9,1.0,0.2,0.5,0.7,0.8,1.0,0.7,0.8,0.7,0.8,0.8,0.2,0.5,0.7,0.8,1.0,0.7,0.8,0.7,0.8,0.8
partitioning_by_offset_offset_1,0.8153,0.6528,0.8472,0.8472,1.0,0.0,0.6528,0.8472,0.1111,1.0,0.1111,1.0,1.0,0.4444,0.4444,0.7778,0.7778,0.7778,0.7778,0.7778,1.0,0.7778,0.8889,0.4444,0.4444,0.7778,0.7778,0.7778,0.7778,0.7778,1.0,0.7778,0.8889
permutation_reverse,0.8215,0.9236,0.7847,0.7847,0.7222,0.0,0.9236,0.7847,0.8889,0.7222,0.8889,0.7222,1.0,0.8333,0.8333,0.9444,1.0,1.0,0.5,0.7778,0.8333,0.8333,0.8889,0.8333,0.8333,0.9444,1.0,1.0,0.5,0.7778,0.8333,0.8333,0.8889
reindexing_rotate_k_-1,0.8138,0.825,0.9125,0.9125,0.7,0.0,0.825,0.9125,1.0,0.7,1.0,0.7,1.0,0.6,0.7,0.9,1.0,0.8,0.9,0.8,0.9,1.0,1.0,0.6,0.7,0.9,1.0,0.8,0.9,0.8,0.9,1.0,1.0
reindexing_rotate_k_1,0.8135,0.8854,0.8646,0.8646,0.6667,0.0,0.8854,0.8646,1.0,0.6667,1.0,0.6667,1.0,0.5833,0.8333,0.9167,1.0,1.0,0.8333,0.9167,0.8333,0.9167,0.75,0.5833,0.8333,0.9167,1.0,1.0,0.8333,0.9167,0.8333,0.9167,0.75
