difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.045,0.0375,0.05,0.05,0.05,0.0,0.0375,0.05,0.0,0.05,0.0,0.05,1.0,0.05,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.05
hard,0.2602,0.2062,0.2922,0.2922,0.3,0.0,0.2062,0.2922,0.25,0.3,0.25,0.3,1.0,0.075,0.15,0.225,0.275,0.275,0.225,0.2875,0.3125,0.3125,0.2875,0.075,0.15,0.225,0.275,0.275,0.225,0.2875,0.3125,0.3125,0.2875
medium,0.1661,0.1281,0.1453,0.1453,0.2375,0.0,0.1281,0.1453,0.15,0.2375,0.15,0.2375,1.0,0.1,0.075,0.15,0.15,0.175,0.1125,0.1375,0.15,0.1625,0.15,0.1,0.075,0.15,0.15,0.175,0.1125,0.1375,0.15,0.1625,0.15
