difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.8406,0.85,0.8188,0.8188,0.85,0.0,0.85,0.8188,0.8,0.85,0.8,0.85,1.0,0.75,0.75,0.85,0.95,0.95,0.75,0.9,0.75,0.8,0.9,0.75,0.75,0.85,0.95,0.95,0.75,0.9,0.75,0.8,0.9
hard,0.885,0.9656,0.9375,0.9375,0.725,0.0,0.9656,0.9375,0.825,0.725,0.825,0.725,1.0,0.875,0.975,0.975,0.975,1.0,0.8,0.9,0.95,1.0,1.0,0.875,0.975,0.975,0.975,1.0,0.8,0.9,0.95,1.0,1.0
medium,0.76,0.7375,0.75,0.75,0.8,0.0,0.7375,0.75,0.7,0.8,0.7,0.8,1.0,0.6,0.6,0.75,0.85,0.9,0.575,0.75,0.75,0.8,0.825,0.6,0.6,0.75,0.85,0.9,0.575,0.75,0.75,0.8,0.825
