rule,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
extension_append_boundary_side_first,0.8833,1.0,0.8333,0.8333,0.7778,0.0,1.0,0.8333,1.0,0.7778,1.0,0.7778,1.0,1.0,1.0,1.0,1.0,1.0,0.8889,0.8889,0.7778,0.8889,0.6667,1.0,1.0,1.0,1.0,1.0,0.8889,0.8889,0.7778,0.8889,0.6667
extension_append_boundary_side_last,0.7988,0.975,0.6625,0.6625,0.7,0.0,0.975,0.6625,1.0,0.7,1.0,0.7,1.0,0.8,1.0,1.0,1.0,1.0,0.5,0.6,0.7,0.7,0.8,0.8,1.0,1.0,1.0,1.0,0.5,0.6,0.7,0.7,0.8
iteration_duplicate,0.9261,0.9943,0.8977,0.8977,0.8636,0.0,0.9943,0.8977,1.0,0.8636,1.0,0.8636,1.0,0.9545,1.0,1.0,1.0,1.0,0.7273,0.8636,0.9091,1.0,0.9091,0.9545,1.0,1.0,1.0,1.0,0.7273,0.8636,0.9091,1.0,0.9091
partitioning_by_offset_offset_0,0.4688,0.225,0.4625,0.4625,0.8,0.0,0.225,0.4625,0.3,0.8,0.3,0.8,1.0,0.2,0.1,0.25,0.2,0.5,0.5,0.4,0.4,0.5,0.6,0.2,0.1,0.25,0.2,0.5,0.5,0.4,0.4,0.5,0.6
partitioning_by_offset_offset_1,0.8167,0.5833,0.9444,0.9444,1.0,0.0,0.5833,0.9444,0.1111,1.0,0.1111,1.0,1.0,0.5556,0.3333,0.6667,0.6667,0.7778,0.7778,1.0,1.0,0.8889,1.0,0.5556,0.3333,0.6667,0.6667,0.7778,0.7778,1.0,1.0,0.8889,1.0
permutation_reverse,0.8562,0.9375,0.7708,0.7708,0.8333,0.0,0.9375,0.7708,0.9444,0.8333,0.9444,0.8333,1.0,0.7778,0.9444,0.9444,1.0,0.9444,0.6667,0.7222,0.8333,0.7778,0.8333,0.7778,0.9444,0.9444,1.0,0.9444,0.6667,0.7222,0.8333,0.7778,0.8333
reindexing_rotate_k_-1,0.795,0.6375,0.9,0.9,0.9,0.0,0.6375,0.9,0.9,0.9,0.9,0.9,1.0,0.7,0.7,0.6,0.6,0.6,0.9,1.0,0.9,0.8,0.9,0.7,0.7,0.6,0.6,0.6,0.9,1.0,0.9,0.8,0.9
reindexing_rotate_k_1,0.7458,0.7083,0.875,0.875,0.6667,0.0,0.7083,0.875,0.75,0.6667,0.75,0.6667,1.0,0.5,0.6667,0.75,0.8333,0.6667,0.9167,0.8333,0.9167,0.9167,0.75,0.5,0.6667,0.75,0.8333,0.6667,0.9167,0.8333,0.9167,0.9167,0.75
