rule,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
extension_append_boundary_side_first,0.8667,0.875,0.9444,0.9444,0.7778,0.0,0.875,0.9444,1.0,0.7778,1.0,0.7778,1.0,0.6667,0.7778,0.8889,1.0,1.0,0.6667,1.0,1.0,1.0,0.8889,0.6667,0.7778,0.8889,1.0,1.0,0.6667,1.0,1.0,1.0,0.8889
extension_append_boundary_side_last,0.805,1.0,0.75,0.75,0.6,0.0,1.0,0.75,0.9,0.6,0.9,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,0.8,0.7,0.8,1.0,1.0,1.0,1.0,1.0,0.6,0.8,0.8,0.7,0.8
iteration_duplicate,0.9011,1.0,0.8523,0.8523,0.8182,0.0,1.0,0.8523,1.0,0.8182,1.0,0.8182,1.0,1.0,1.0,1.0,1.0,1.0,0.6818,0.8182,0.8182,0.9545,0.9545,1.0,1.0,1.0,1.0,1.0,0.6818,0.8182,0.8182,0.9545,0.9545
partitioning_by_offset_offset_0,0.715,0.625,0.65,0.65,0.9,0.0,0.625,0.65,0.3,0.9,0.3,0.9,1.0,0.3,0.4,0.7,0.8,0.9,0.5,0.6,0.5,0.8,0.9,0.3,0.4,0.7,0.8,0.9,0.5,0.6,0.5,0.8,0.9
partitioning_by_offset_offset_1,0.8111,0.6111,1.0,1.0,0.8889,0.0,0.6111,1.0,0.3333,0.8889,0.3333,0.8889,1.0,0.4444,0.5556,0.5556,0.6667,0.8889,1.0,1.0,1.0,1.0,1.0,0.4444,0.5556,0.5556,0.6667,0.8889,1.0,1.0,1.0,1.0,1.0
permutation_reverse,0.8083,0.875,0.8056,0.8056,0.7222,0.0,0.875,0.8056,0.7222,0.7222,0.7222,0.7222,1.0,0.8333,0.8333,0.8889,0.8889,0.9444,0.6111,0.7222,0.8889,0.8333,0.9444,0.8333,0.8333,0.8889,0.8889,0.9444,0.6111,0.7222,0.8889,0.8333,0.9444
reindexing_rotate_k_-1,0.8388,0.8125,0.9125,0.9125,0.8,0.0,0.8125,0.9125,0.8,0.8,0.8,0.8,1.0,0.7,0.6,0.9,1.0,0.8,0.8,1.0,0.9,0.9,0.9,0.7,0.6,0.9,1.0,0.8,0.8,1.0,0.9,0.9,0.9
reindexing_rotate_k_1,0.7958,0.8021,0.8333,0.8333,0.75,0.0,0.8021,0.8333,0.8333,0.75,0.8333,0.75,1.0,0.5833,0.75,0.75,0.9167,1.0,0.8333,0.9167,0.75,0.8333,0.8333,0.5833,0.75,0.75,0.9167,1.0,0.8333,0.9167,0.75,0.8333,0.8333
