difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.4713,0.8875,0.775,0.3875,0.0,0.55,0.875,0.775,0.85,0.0,0.85,0.0,1.0,0.2,0.9,1.0,1.0,1.0,0.05,0.7,0.95,0.95,0.95,0.2,0.95,1.0,1.0,1.0,0.05,0.7,0.95,0.95,0.95
hard,0.3084,0.6469,0.4969,0.1656,0.0,0.575,0.6469,0.4969,0.525,0.0,0.525,0.0,1.0,0.15,0.525,0.775,0.8,0.825,0.05,0.425,0.575,0.625,0.675,0.15,0.525,0.775,0.8,0.825,0.05,0.425,0.575,0.625,0.675
medium,0.3978,0.7438,0.8219,0.3094,0.025,0.675,0.7438,0.8094,0.65,0.025,0.65,0.025,1.0,0.15,0.6,0.875,0.95,0.95,0.2,0.75,0.925,0.975,0.975,0.15,0.6,0.875,0.95,0.95,0.2,0.8,0.925,0.975,0.975
