difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.3356,0.8062,0.6812,0.0438,0.0,0.9,0.7812,0.6625,0.8,0.0,0.8,0.0,1.0,0.15,0.8,0.9,0.9,0.9,0.0,0.7,0.75,0.8,0.8,0.15,0.9,0.9,0.9,0.9,0.0,0.7,0.8,0.8,0.85
hard,0.2934,0.6375,0.4679,0.1314,0.0,0.7692,0.6375,0.4679,0.7179,0.0,0.7179,0.0,0.975,0.15,0.625,0.725,0.75,0.75,0.0256,0.4359,0.5385,0.5897,0.5897,0.15,0.625,0.725,0.75,0.75,0.0256,0.4359,0.5385,0.5897,0.5897
medium,0.3559,0.7469,0.7147,0.1699,0.025,0.7949,0.7469,0.7083,0.8205,0.0256,0.8205,0.0256,0.975,0.15,0.725,0.875,0.875,0.875,0.1026,0.6923,0.8205,0.8462,0.8462,0.15,0.725,0.875,0.875,0.875,0.1026,0.7179,0.8205,0.8462,0.8462
