difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.4981,0.8,0.8289,0.625,0.0,0.2632,0.7875,0.8224,0.5789,0.0,0.5789,0.0,0.95,0.15,0.8,0.9,0.9,0.95,0.2105,0.8421,0.8421,1.0,1.0,0.15,0.85,0.9,0.9,0.95,0.2632,0.8421,0.8421,1.0,1.0
hard,0.3853,0.675,0.4938,0.3844,0.0,0.275,0.675,0.4938,0.55,0.0,0.55,0.0,1.0,0.225,0.6,0.75,0.825,0.825,0.075,0.375,0.55,0.65,0.725,0.225,0.6,0.75,0.825,0.825,0.075,0.375,0.55,0.65,0.725
medium,0.4703,0.8031,0.7788,0.484,0.025,0.4359,0.8031,0.7788,0.641,0.0256,0.641,0.0256,0.975,0.15,0.775,0.925,0.95,0.975,0.1795,0.7692,0.8462,0.9231,0.9744,0.15,0.775,0.925,0.95,0.975,0.1795,0.7692,0.8462,0.9231,0.9744
