context_family,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
boundary_relation,0.2986,0.3611,0.274,0.149,0.3704,0.2692,0.3611,0.274,0.5769,0.3846,0.5769,0.3846,0.963,0.5556,0.1852,0.5185,0.1481,0.6296,0.6538,0.0769,0.3846,0.0769,0.4615,0.5556,0.1852,0.5185,0.1481,0.6296,0.6538,0.0769,0.3846,0.0769,0.4615
local_pattern_consistency,0.3931,0.6389,0.3889,0.2361,0.2222,0.3333,0.6389,0.3889,0.6667,0.2222,0.6667,0.2222,1.0,0.8889,0.3333,1.0,0.3333,0.8889,0.7778,0.0,0.7778,0.1111,0.5556,0.8889,0.3333,1.0,0.3333,0.8889,0.7778,0.0,0.7778,0.1111,0.5556
majority_existence,0.3509,0.3426,0.3558,0.2404,0.4815,0.2308,0.3426,0.3558,0.4615,0.5,0.4615,0.5,0.963,0.6296,0.1111,0.5926,0.1111,0.4815,0.5769,0.0769,0.5769,0.1538,0.6538,0.6296,0.1111,0.5926,0.1111,0.4815,0.5769,0.0769,0.5769,0.1538,0.6538
repetition_presence,0.3234,0.293,0.3359,0.25,0.4375,0.2812,0.293,0.3359,0.5625,0.4375,0.5625,0.4375,1.0,0.5938,0.0938,0.4688,0.0938,0.4375,0.6875,0.125,0.4688,0.1875,0.4375,0.5938,0.0938,0.4688,0.0938,0.4375,0.6875,0.125,0.4688,0.1875,0.4375
size_parity,0.535,0.55,0.55,0.45,0.6,0.2,0.55,0.55,0.4,0.6,0.4,0.6,1.0,1.0,0.2,0.8,0.2,1.0,0.8,0.2,0.8,0.4,0.8,1.0,0.2,0.8,0.2,1.0,0.8,0.2,0.8,0.4,0.8
