context_family,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
boundary_relation,0.3322,0.3472,0.3341,0.1998,0.4444,0.2963,0.3472,0.3341,0.4074,0.4444,0.4074,0.4444,1.0,0.5185,0.1111,0.6296,0.1111,0.5556,0.6111,0.0864,0.5556,0.0556,0.6667,0.5185,0.1111,0.6296,0.1111,0.5556,0.6111,0.0864,0.5556,0.0556,0.6667
local_pattern_consistency,0.3778,0.6111,0.4306,0.2222,0.2222,0.4444,0.6111,0.4306,0.5556,0.2222,0.5556,0.2222,1.0,0.8889,0.4444,0.7778,0.3333,0.8889,0.7778,0.0,0.8889,0.0,0.8889,0.8889,0.4444,0.7778,0.3333,0.8889,0.7778,0.0,0.8889,0.0,0.8889
majority_existence,0.3199,0.2824,0.2454,0.1713,0.5185,0.2222,0.2824,0.2454,0.4074,0.5185,0.4074,0.5185,1.0,0.5926,0.037,0.4815,0.0741,0.4815,0.4815,0.0,0.4444,0.0,0.5926,0.5926,0.037,0.4815,0.0741,0.4815,0.4815,0.0,0.4444,0.0,0.5926
repetition_presence,0.3129,0.3574,0.3177,0.1914,0.375,0.2188,0.3574,0.3177,0.4375,0.375,0.4375,0.375,1.0,0.5,0.0781,0.7188,0.0781,0.6094,0.5625,0.1042,0.5156,0.1042,0.5312,0.5,0.0781,0.7188,0.0781,0.6094,0.5625,0.1042,0.5156,0.1042,0.5312
size_parity,0.25,0.4,0.2,0.1,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,1.0,0.6,0.2,0.6,0.2,0.6,0.4,0.0,0.4,0.0,0.4,0.6,0.2,0.6,0.2,0.6,0.4,0.0,0.4,0.0,0.4
