difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.3406,0.4062,0.3816,0.1513,0.45,0.5263,0.4062,0.3816,0.5263,0.4737,0.5263,0.4737,0.95,0.75,0.1,0.7,0.1,0.7,0.6842,0.0,0.8421,0.0,0.6842,0.75,0.1,0.7,0.1,0.7,0.6842,0.0,0.8421,0.0,0.6842
hard,0.4066,0.4,0.3812,0.3219,0.5,0.125,0.4,0.3812,0.775,0.5,0.775,0.5,1.0,0.75,0.0,0.775,0.0,0.9,0.8,0.025,0.75,0.0,0.7,0.75,0.0,0.775,0.0,0.9,0.8,0.025,0.75,0.0,0.7
medium,0.3897,0.3156,0.3849,0.2664,0.625,0.2368,0.3156,0.3849,0.6579,0.6579,0.6579,0.6579,0.95,0.575,0.075,0.575,0.025,0.6,0.6579,0.1316,0.6316,0.1053,0.6842,0.575,0.075,0.575,0.025,0.6,0.6579,0.1316,0.6316,0.1053,0.6842
