context_family,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
boundary_relation,0.3685,0.4074,0.3519,0.2407,0.4444,0.1481,0.4074,0.3519,0.5185,0.4444,0.5185,0.4444,1.0,0.6296,0.1111,0.7407,0.0741,0.7778,0.6296,0.0741,0.6296,0.0741,0.6296,0.6296,0.1111,0.7407,0.0741,0.7778,0.6296,0.0741,0.6296,0.0741,0.6296
local_pattern_consistency,0.3889,0.5139,0.4444,0.2778,0.3333,0.3333,0.5139,0.4444,0.7778,0.3333,0.7778,0.3333,1.0,0.8889,0.1111,0.8889,0.1111,1.0,0.7778,0.0,1.0,0.0,0.7778,0.8889,0.1111,0.8889,0.1111,1.0,0.7778,0.0,1.0,0.0,0.7778
majority_existence,0.4116,0.338,0.3426,0.2546,0.6667,0.2222,0.338,0.3426,0.5556,0.6667,0.5556,0.6667,1.0,0.7037,0.037,0.5926,0.0741,0.5926,0.7407,0.0,0.7037,0.0,0.5926,0.7037,0.037,0.5926,0.0741,0.5926,0.7407,0.0,0.7037,0.0,0.5926
repetition_presence,0.3051,0.2852,0.3105,0.2056,0.4375,0.2903,0.2852,0.3105,0.5484,0.4516,0.5484,0.4516,0.9688,0.5312,0.0312,0.5,0.0625,0.5625,0.5161,0.0645,0.5806,0.0645,0.5484,0.5312,0.0312,0.5,0.0625,0.5625,0.5161,0.0645,0.5806,0.0645,0.5484
size_parity,0.42,0.6,0.3,0.2,0.4,0.2,0.6,0.3,0.4,0.4,0.4,0.4,1.0,1.0,0.2,1.0,0.2,1.0,0.8,0.0,0.6,0.0,0.4,1.0,0.2,1.0,0.2,1.0,0.8,0.0,0.6,0.0,0.4
