difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.3369,0.3688,0.3562,0.1312,0.5,0.45,0.3688,0.3562,0.6,0.5,0.6,0.5,1.0,0.65,0.15,0.5,0.2,0.6,0.6,0.05,0.7,0.05,0.65,0.65,0.15,0.5,0.2,0.6,0.6,0.05,0.7,0.05,0.65
hard,0.3538,0.3875,0.3438,0.2875,0.375,0.125,0.3875,0.3438,0.65,0.375,0.65,0.375,1.0,0.7,0.025,0.75,0.025,0.8,0.7,0.0,0.725,0.0,0.6,0.7,0.025,0.75,0.025,0.8,0.7,0.0,0.725,0.0,0.6
medium,0.3884,0.35,0.3333,0.234,0.6,0.2308,0.35,0.3333,0.4359,0.6154,0.4359,0.6154,0.975,0.625,0.075,0.625,0.075,0.625,0.6154,0.0769,0.5897,0.0769,0.5641,0.625,0.075,0.625,0.075,0.625,0.6154,0.0769,0.5897,0.0769,0.5641
