difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.2569,0.3188,0.2188,0.1312,0.3,0.25,0.3188,0.2188,0.35,0.3,0.35,0.3,1.0,0.45,0.2,0.4,0.25,0.4,0.4,0.0,0.45,0.05,0.35,0.45,0.2,0.4,0.25,0.4,0.4,0.0,0.45,0.05,0.35
hard,0.2806,0.3125,0.2812,0.2438,0.275,0.075,0.3125,0.2812,0.35,0.275,0.35,0.275,1.0,0.525,0.075,0.575,0.05,0.575,0.55,0.0,0.575,0.0,0.55,0.525,0.075,0.575,0.05,0.575,0.55,0.0,0.575,0.0,0.55
medium,0.3006,0.2828,0.3,0.225,0.4,0.15,0.2828,0.3,0.35,0.4,0.35,0.4,1.0,0.475,0.125,0.4375,0.0812,0.5,0.4625,0.05,0.5125,0.1,0.6125,0.475,0.125,0.4375,0.0812,0.5,0.4625,0.05,0.5125,0.1,0.6125
