context_family,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
boundary_relation,0.2051,0.3148,0.2685,0.1528,0.1111,0.2593,0.3148,0.2685,0.3704,0.1111,0.3704,0.1111,1.0,0.3333,0.2593,0.2963,0.3704,0.3333,0.4074,0.2222,0.2963,0.1852,0.3333,0.3333,0.2593,0.2963,0.3704,0.3333,0.4074,0.2222,0.2963,0.1852,0.3333
local_pattern_consistency,0.2667,0.5833,0.2917,0.0,0.1111,0.3333,0.5833,0.2917,0.4444,0.1111,0.4444,0.1111,1.0,0.3333,0.3333,0.7778,0.6667,0.7778,0.2222,0.3333,0.3333,0.2222,0.3333,0.3333,0.3333,0.7778,0.6667,0.7778,0.2222,0.3333,0.3333,0.2222,0.3333
majority_existence,0.3111,0.3333,0.4352,0.2963,0.2963,0.1481,0.3333,0.4352,0.1852,0.2963,0.1852,0.2963,1.0,0.4074,0.2222,0.4074,0.2963,0.4074,0.4444,0.3704,0.4444,0.4444,0.5185,0.4074,0.2222,0.4074,0.2963,0.4074,0.4444,0.3704,0.4444,0.4444,0.5185
repetition_presence,0.1652,0.1523,0.2773,0.1289,0.2188,0.25,0.1523,0.2773,0.3438,0.2188,0.3438,0.2188,1.0,0.1875,0.0625,0.1562,0.1562,0.2812,0.3438,0.2188,0.2812,0.25,0.375,0.1875,0.0625,0.1562,0.1562,0.2812,0.3438,0.2188,0.2812,0.25,0.375
size_parity,0.34,0.55,0.35,0.2,0.2,0.2,0.55,0.35,0.2,0.2,0.2,0.2,1.0,0.8,0.2,0.8,0.4,0.8,0.4,0.4,0.4,0.2,0.4,0.8,0.2,0.8,0.4,0.8,0.4,0.4,0.4,0.2,0.4
