context_family,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
boundary_relation,0.45,0.6111,0.4907,0.3519,0.3333,0.2593,0.6111,0.4907,0.5926,0.3333,0.5926,0.3333,1.0,0.7407,0.5185,0.5926,0.5926,0.7407,0.7037,0.3704,0.5185,0.4444,0.5556,0.7407,0.5185,0.5926,0.5926,0.7407,0.7037,0.3704,0.5185,0.4444,0.5556
local_pattern_consistency,0.6125,0.9167,0.625,0.4861,0.3333,0.2222,0.9167,0.625,0.7778,0.3333,0.7778,0.3333,1.0,0.7778,0.7778,1.0,1.0,1.0,0.7778,0.4444,0.7778,0.5556,0.6667,0.7778,0.7778,1.0,1.0,1.0,0.7778,0.4444,0.7778,0.5556,0.6667
majority_existence,0.4718,0.5787,0.4028,0.2824,0.5185,0.2222,0.5787,0.4028,0.5185,0.5185,0.5185,0.5185,1.0,0.6296,0.3704,0.7037,0.5926,0.6667,0.6296,0.2963,0.4074,0.3704,0.4444,0.6296,0.3704,0.7037,0.5926,0.6667,0.6296,0.2963,0.4074,0.3704,0.4444
repetition_presence,0.423,0.5391,0.4609,0.3164,0.375,0.25,0.5391,0.4609,0.625,0.375,0.625,0.375,1.0,0.6875,0.3125,0.5938,0.5312,0.75,0.6562,0.3438,0.5,0.375,0.5938,0.6875,0.3125,0.5938,0.5312,0.75,0.6562,0.3438,0.5,0.375,0.5938
size_parity,0.6225,0.75,0.5,0.275,0.8,0.4,0.75,0.5,0.6,0.8,0.6,0.8,1.0,1.0,0.8,0.6,0.6,1.0,0.8,0.6,0.4,0.2,0.8,1.0,0.8,0.6,0.6,1.0,0.8,0.6,0.4,0.2,0.8
