rule_family,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
extension,0.3158,0.1184,0.5556,0.5556,0.3684,0.0,0.1184,0.5556,0.3333,0.3889,0.3333,0.3889,0.9474,0.0526,0.1053,0.1053,0.1579,0.1579,0.3333,0.5,0.5556,0.6667,0.6667,0.0526,0.1053,0.1053,0.1579,0.1579,0.3333,0.5,0.5556,0.6667,0.6667
iteration,0.3636,0.3125,0.4048,0.4048,0.4091,0.0,0.3125,0.4048,0.4762,0.4286,0.4762,0.4286,0.9545,0.1364,0.2727,0.3636,0.3636,0.3636,0.2381,0.4286,0.4286,0.381,0.5238,0.1364,0.2727,0.3636,0.3636,0.3636,0.2381,0.4286,0.4286,0.381,0.5238
partitioning,0.2967,0.1645,0.3681,0.3681,0.4211,0.0,0.1645,0.2222,0.1667,0.3333,0.1667,0.4444,0.9474,0.1316,0.2105,0.1842,0.1579,0.0789,0.1667,0.2778,0.2222,0.1667,0.2778,0.1316,0.2105,0.1842,0.1579,0.0789,0.2778,0.4444,0.3333,0.3333,0.4444
permutation,0.3792,0.3958,0.4265,0.4265,0.3333,0.0,0.3958,0.4044,0.2941,0.3529,0.2941,0.3529,0.9444,0.2222,0.3333,0.4444,0.4444,0.5,0.2941,0.3529,0.4118,0.4706,0.4706,0.2222,0.3333,0.4444,0.4444,0.5,0.3529,0.4118,0.4118,0.4706,0.4706
reindexing,0.3562,0.3409,0.4148,0.4148,0.3182,0.0,0.3409,0.3977,0.2273,0.3182,0.2273,0.3182,1.0,0.2727,0.3182,0.3182,0.3636,0.4545,0.3636,0.4091,0.4091,0.4091,0.3636,0.2727,0.3182,0.3182,0.3636,0.4545,0.4091,0.4091,0.4545,0.4091,0.3636
