difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.3012,0.2375,0.3875,0.3875,0.3,0.0,0.2375,0.3875,0.2,0.3,0.2,0.3,1.0,0.25,0.2,0.25,0.25,0.25,0.3,0.3,0.35,0.5,0.5,0.25,0.2,0.25,0.25,0.25,0.3,0.3,0.35,0.5,0.5
hard,0.2788,0.1812,0.4028,0.4028,0.325,0.0,0.1812,0.375,0.3056,0.3333,0.3056,0.3611,0.9,0.0625,0.125,0.2125,0.225,0.2625,0.1944,0.4444,0.3611,0.3611,0.4722,0.0625,0.125,0.2125,0.225,0.2625,0.2222,0.4722,0.3889,0.3889,0.5
medium,0.4281,0.3719,0.4812,0.4812,0.45,0.0,0.3719,0.4219,0.35,0.425,0.35,0.45,1.0,0.225,0.4,0.375,0.4,0.4,0.35,0.4,0.475,0.425,0.425,0.225,0.4,0.375,0.4,0.4,0.425,0.475,0.525,0.475,0.475
