difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.5816,0.5,0.5719,0.5719,0.7,0.0,0.5,0.5719,0.6,0.7,0.6,0.7,1.0,0.4,0.5,0.5,0.55,0.5,0.45,0.5,0.575,0.65,0.675,0.4,0.5,0.5,0.55,0.5,0.45,0.5,0.575,0.65,0.675
hard,0.6464,0.551,0.6698,0.6698,0.75,0.0,0.5042,0.6698,0.675,0.75,0.7,0.75,1.0,0.2583,0.3583,0.5333,0.6583,0.675,0.325,0.55,0.725,0.8,0.8833,0.2833,0.4083,0.5833,0.7083,0.725,0.325,0.55,0.725,0.8,0.8833
medium,0.6805,0.6536,0.7219,0.7219,0.675,0.0,0.6536,0.7219,0.65,0.675,0.65,0.675,1.0,0.4333,0.6208,0.6708,0.7458,0.7208,0.55,0.675,0.75,0.775,0.825,0.4333,0.6208,0.6708,0.7458,0.7208,0.55,0.675,0.75,0.775,0.825
