difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.3838,0.5188,0.5,0.2375,0.35,0.35,0.5188,0.5,0.25,0.35,0.25,0.35,1.0,0.6,0.35,0.55,0.5,0.75,0.65,0.35,0.65,0.4,0.55,0.6,0.35,0.55,0.5,0.75,0.65,0.35,0.65,0.4,0.55
hard,0.4031,0.4594,0.5188,0.4562,0.275,0.1,0.4594,0.5188,0.525,0.275,0.525,0.275,1.0,0.525,0.25,0.65,0.35,0.65,0.625,0.225,0.675,0.525,0.675,0.525,0.25,0.65,0.35,0.65,0.625,0.225,0.675,0.525,0.675
medium,0.4845,0.5104,0.5688,0.5094,0.425,0.075,0.5104,0.5656,0.425,0.425,0.425,0.425,1.0,0.6333,0.3583,0.5583,0.4833,0.65,0.7,0.275,0.7,0.575,0.725,0.6333,0.3583,0.5583,0.4833,0.65,0.725,0.275,0.7,0.575,0.725
