difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.2688,0.3531,0.275,0.125,0.3,0.4,0.3531,0.2562,0.3,0.3,0.3,0.3,1.0,0.65,0.15,0.55,0.1,0.575,0.6,0.05,0.45,0.0,0.45,0.65,0.15,0.55,0.1,0.575,0.6,0.05,0.5,0.0,0.5
hard,0.2662,0.2812,0.3062,0.2875,0.225,0.075,0.2812,0.3062,0.325,0.225,0.325,0.225,1.0,0.55,0.05,0.5,0.0,0.6,0.55,0.075,0.55,0.0,0.65,0.55,0.05,0.5,0.0,0.6,0.55,0.075,0.55,0.0,0.65
medium,0.2412,0.2375,0.225,0.2125,0.275,0.025,0.2344,0.2219,0.3,0.25,0.3,0.275,1.0,0.375,0.05,0.45,0.025,0.45,0.35,0.025,0.425,0.0,0.525,0.375,0.05,0.45,0.025,0.475,0.375,0.025,0.425,0.0,0.525
