difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.2213,0.3375,0.3938,0.1375,0.15,0.35,0.3375,0.3938,0.15,0.15,0.15,0.15,1.0,0.55,0.15,0.55,0.1,0.55,0.55,0.25,0.65,0.15,0.5,0.55,0.15,0.55,0.1,0.55,0.55,0.25,0.65,0.15,0.5
hard,0.2094,0.2469,0.2562,0.2438,0.125,0.025,0.2469,0.2531,0.2,0.125,0.225,0.125,1.0,0.375,0.05,0.45,0.075,0.45,0.475,0.1,0.375,0.025,0.55,0.375,0.05,0.45,0.075,0.45,0.5,0.1,0.375,0.025,0.55
medium,0.2088,0.1938,0.225,0.2125,0.225,0.025,0.1938,0.225,0.15,0.2,0.15,0.225,1.0,0.375,0.075,0.25,0.075,0.375,0.325,0.025,0.45,0.025,0.475,0.375,0.075,0.25,0.075,0.375,0.325,0.025,0.45,0.025,0.475
