context_family,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
boundary_relation,0.122,0.1277,0.1603,0.1495,0.087,0.0435,0.1277,0.0652,0.0,0.0435,0.0,0.087,1.0,0.1957,0.087,0.1739,0.087,0.1304,0.0435,0.0,0.1087,0.0435,0.1739,0.1957,0.087,0.1739,0.087,0.1304,0.2391,0.0435,0.1957,0.087,0.3913
local_pattern_consistency,0.1729,0.2417,0.2542,0.2542,0.0,0.0,0.1833,0.1958,0.1333,0.0,0.1333,0.0,1.0,0.2667,0.1333,0.2,0.1333,0.2667,0.3667,0.0,0.4667,0.0,0.2667,0.4,0.1333,0.3333,0.1333,0.3333,0.4333,0.0,0.6,0.0,0.4
majority_existence,0.0305,0.035,0.055,0.055,0.0,0.04,0.02,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0533,0.0,0.0533,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0933,0.0,0.0933,0.04,0.04,0.12,0.0,0.08
repetition_presence,0.1333,0.1196,0.169,0.1366,0.1481,0.0741,0.0671,0.1042,0.1111,0.0741,0.1481,0.1481,1.0,0.037,0.037,0.0926,0.037,0.1667,0.1667,0.0556,0.1852,0.037,0.1111,0.1481,0.0741,0.1296,0.0741,0.2531,0.2778,0.0926,0.2593,0.0741,0.2222
size_parity,0.0112,0.0,0.0375,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1
