context_family,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
boundary_relation,0.3658,0.3478,0.3967,0.2772,0.4783,0.2609,0.3478,0.3967,0.4348,0.4783,0.4348,0.4783,1.0,0.6087,0.087,0.6957,0.0,0.6087,0.6957,0.0435,0.7391,0.0435,0.8261,0.6087,0.087,0.6957,0.0,0.6087,0.6957,0.0435,0.7391,0.0435,0.8261
local_pattern_consistency,0.3458,0.4333,0.4417,0.375,0.2,0.1333,0.4333,0.4417,0.3333,0.2,0.3333,0.2,1.0,0.6667,0.0,0.9333,0.0,0.9333,0.8667,0.0,0.8667,0.0,0.9333,0.6667,0.0,0.9333,0.0,0.9333,0.8667,0.0,0.8667,0.0,0.9333
majority_existence,0.2715,0.255,0.2989,0.2663,0.32,0.087,0.255,0.2989,0.3043,0.3478,0.3043,0.3478,0.92,0.56,0.0,0.48,0.0,0.52,0.4348,0.0,0.6522,0.0,0.6522,0.56,0.0,0.48,0.0,0.52,0.4348,0.0,0.6522,0.0,0.6522
repetition_presence,0.344,0.3148,0.3317,0.2933,0.4444,0.1154,0.3148,0.3317,0.4231,0.4615,0.4231,0.4615,0.963,0.6296,0.037,0.5556,0.0,0.7037,0.6538,0.0,0.6923,0.0,0.6154,0.6296,0.037,0.5556,0.0,0.7037,0.6538,0.0,0.6923,0.0,0.6154
size_parity,0.2725,0.4,0.425,0.275,0.1,0.3,0.4,0.425,0.2,0.1,0.2,0.1,1.0,0.7,0.1,0.8,0.0,0.7,0.8,0.0,0.9,0.0,0.8,0.7,0.1,0.8,0.0,0.7,0.8,0.0,0.9,0.0,0.8
