difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.025,0.025,0.0263,0.0,0.05,0.0526,0.025,0.0263,0.0526,0.0526,0.0526,0.0526,0.95,0.05,0.0,0.05,0.0,0.05,0.0526,0.0,0.0526,0.0,0.0526,0.05,0.0,0.05,0.0,0.05,0.0526,0.0,0.0526,0.0,0.0526
hard,0.0028,0.0,0.0099,0.0099,0.0,0.0,0.0,0.0099,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0263,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263,0.0,0.0263,0.0,0.0
medium,0.0087,0.0031,0.0,0.0,0.025,0.0,0.0031,0.0,0.0,0.025,0.0,0.025,1.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0
