difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.5819,0.4375,0.6562,0.6562,0.7,0.0,0.4375,0.6562,0.6,0.7,0.6,0.7,1.0,0.4,0.45,0.4,0.5,0.4,0.6,0.65,0.65,0.7,0.65,0.4,0.45,0.4,0.5,0.4,0.6,0.65,0.65,0.7,0.65
hard,0.8578,0.8719,0.8969,0.8969,0.8,0.0,0.8719,0.8969,0.8,0.8,0.8,0.8,1.0,0.9,0.875,0.85,0.875,0.875,0.75,0.875,0.925,0.95,0.925,0.9,0.875,0.85,0.875,0.875,0.75,0.875,0.925,0.95,0.925
medium,0.6112,0.5438,0.6,0.6,0.7125,0.0,0.5438,0.6,0.575,0.7125,0.575,0.7125,1.0,0.575,0.475,0.575,0.55,0.575,0.475,0.6,0.625,0.625,0.625,0.575,0.475,0.575,0.55,0.575,0.475,0.6,0.625,0.625,0.625
