rule,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
extension_append_boundary_side_first,0.9,0.9167,0.8889,0.8889,0.8889,0.0,0.9167,0.8889,1.0,0.8889,1.0,0.8889,1.0,0.8889,0.7778,1.0,1.0,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889,0.7778,1.0,1.0,0.8889,0.8889,0.8889,0.8889,0.8889,0.8889
extension_append_boundary_side_last,0.8712,0.9875,0.8875,0.8875,0.7,0.0,0.9875,0.8875,1.0,0.7,1.0,0.7,1.0,0.9,1.0,1.0,1.0,1.0,0.7,0.9,0.8,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.7,0.9,0.8,1.0,1.0
iteration_duplicate,0.9028,1.0,0.8125,0.8125,0.8636,0.0,1.0,0.8125,1.0,0.8636,1.0,0.8636,1.0,1.0,1.0,1.0,1.0,1.0,0.7727,0.7727,0.8182,0.8636,0.8182,1.0,1.0,1.0,1.0,1.0,0.7727,0.7727,0.8182,0.8636,0.8182
partitioning_by_offset_offset_0,0.5638,0.3125,0.7625,0.7625,0.7,0.0,0.3125,0.7625,0.3,0.7,0.3,0.7,1.0,0.2,0.1,0.3,0.5,0.5,0.6,0.8,0.7,0.8,0.9,0.2,0.1,0.3,0.5,0.5,0.6,0.8,0.7,0.8,0.9
partitioning_by_offset_offset_1,0.7972,0.5139,0.9722,0.9722,1.0,0.0,0.5139,0.9722,0.1111,1.0,0.1111,1.0,1.0,0.5556,0.5556,0.4444,0.4444,0.6667,1.0,1.0,1.0,0.8889,1.0,0.5556,0.5556,0.4444,0.4444,0.6667,1.0,1.0,1.0,0.8889,1.0
permutation_reverse,0.8507,0.9444,0.7986,0.7986,0.7778,0.0,0.9444,0.7986,0.8333,0.7778,0.8333,0.7778,1.0,0.9444,0.9444,0.9444,0.9444,0.9444,0.6667,0.8333,0.8333,0.7778,0.8333,0.9444,0.9444,0.9444,0.9444,0.9444,0.6667,0.8333,0.8333,0.7778,0.8333
reindexing_rotate_k_-1,0.75,0.525,0.9,0.9,0.9,0.0,0.525,0.9,0.7,0.9,0.7,0.9,1.0,0.4,0.3,0.6,0.7,0.6,0.9,0.9,0.9,0.9,0.9,0.4,0.3,0.6,0.7,0.6,0.9,0.9,0.9,0.9,0.9
reindexing_rotate_k_1,0.6906,0.5625,0.8021,0.8021,0.75,0.0,0.5625,0.8021,0.75,0.75,0.75,0.75,1.0,0.5,0.5,0.6667,0.5,0.6667,0.75,0.75,0.8333,0.8333,0.8333,0.5,0.5,0.6667,0.5,0.6667,0.75,0.75,0.8333,0.8333,0.8333
