rule_family,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
extension,0.6645,0.7632,0.5658,0.5658,0.6316,0.0,0.7632,0.5658,0.7895,0.6316,0.7895,0.6316,1.0,0.7895,0.6842,0.7895,0.7895,0.7895,0.5263,0.5789,0.5789,0.5789,0.5263,0.7895,0.6842,0.7895,0.7895,0.7895,0.5263,0.5789,0.5789,0.5789,0.5263
iteration,0.8267,0.9375,0.7784,0.7784,0.7273,0.0,0.9375,0.7784,1.0,0.7273,1.0,0.7273,1.0,0.9091,0.9091,0.9545,0.9545,0.9545,0.6818,0.7273,0.8636,0.7727,0.8182,0.9091,0.9091,0.9545,0.9545,0.9545,0.6818,0.7273,0.8636,0.7727,0.8182
partitioning,0.6513,0.4737,0.6974,0.6974,0.8421,0.0,0.4737,0.6974,0.2632,0.8421,0.2632,0.8421,1.0,0.4737,0.3158,0.4737,0.5789,0.5789,0.6316,0.6316,0.6842,0.7368,0.8421,0.4737,0.3158,0.4737,0.5789,0.5789,0.6316,0.6316,0.6842,0.7368,0.8421
permutation,0.5847,0.6389,0.5417,0.5417,0.5556,0.0,0.6389,0.5417,0.7222,0.5556,0.7222,0.5556,1.0,0.5556,0.5556,0.6667,0.7222,0.6667,0.5556,0.5,0.5556,0.5556,0.5556,0.5556,0.5556,0.6667,0.7222,0.6667,0.5556,0.5,0.5556,0.5556,0.5556
reindexing,0.3977,0.3125,0.5,0.5,0.4091,0.0,0.3125,0.5,0.2727,0.4091,0.2727,0.4091,1.0,0.2727,0.3182,0.3636,0.2727,0.3182,0.5,0.5,0.5,0.5,0.5,0.2727,0.3182,0.3636,0.2727,0.3182,0.5,0.5,0.5,0.5,0.5
