rule,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
extension_append_boundary_side_first,0.9389,0.9306,1.0,1.0,0.8889,0.0,0.9306,1.0,0.8889,0.8889,0.8889,0.8889,1.0,0.6667,0.8889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6667,0.8889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
extension_append_boundary_side_last,0.7938,1.0,0.7125,0.7125,0.6,0.0,1.0,0.7125,0.9,0.6,0.9,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.7,0.7,0.7,0.9,1.0,1.0,1.0,1.0,1.0,0.6,0.7,0.7,0.7,0.9
iteration_duplicate,0.8875,1.0,0.8523,0.8523,0.7727,0.0,1.0,0.8523,1.0,0.7727,1.0,0.7727,1.0,1.0,1.0,1.0,1.0,1.0,0.7273,0.7727,0.9091,0.9091,0.9091,1.0,1.0,1.0,1.0,1.0,0.7273,0.7727,0.9091,0.9091,0.9091
partitioning_by_offset_offset_0,0.7188,0.5125,0.8125,0.8125,0.9,0.0,0.5125,0.8125,0.2,0.9,0.2,0.9,1.0,0.2,0.4,0.7,0.6,0.5,0.7,0.7,0.8,0.9,1.0,0.2,0.4,0.7,0.6,0.5,0.7,0.7,0.8,0.9,1.0
partitioning_by_offset_offset_1,0.9111,0.7778,1.0,1.0,1.0,0.0,0.7778,1.0,0.1111,1.0,0.1111,1.0,1.0,0.7778,0.7778,0.7778,0.7778,0.7778,1.0,1.0,1.0,1.0,1.0,0.7778,0.7778,0.7778,0.7778,0.7778,1.0,1.0,1.0,1.0,1.0
permutation_reverse,0.8021,0.8542,0.8125,0.8125,0.7222,0.0,0.8542,0.8125,0.8889,0.7222,0.8889,0.7222,1.0,0.8333,0.7778,0.8889,0.8889,0.8889,0.6111,0.7778,0.8889,0.8333,0.8889,0.8333,0.7778,0.8889,0.8889,0.8889,0.6111,0.7778,0.8889,0.8333,0.8889
reindexing_rotate_k_-1,0.875,0.8,0.95,0.95,0.9,0.0,0.8,0.95,0.9,0.9,0.9,0.9,1.0,0.7,0.7,0.8,0.9,0.9,1.0,1.0,0.9,0.9,1.0,0.7,0.7,0.8,0.9,0.9,1.0,1.0,0.9,0.9,1.0
reindexing_rotate_k_1,0.7948,0.7604,0.8854,0.8854,0.75,0.0,0.7604,0.8854,0.8333,0.75,0.8333,0.75,1.0,0.4167,0.75,0.9167,0.75,0.8333,0.75,0.9167,0.9167,0.9167,0.8333,0.4167,0.75,0.9167,0.75,0.8333,0.75,0.9167,0.9167,0.9167,0.8333
