rule,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
extension_append_boundary_side_first,0.8208,0.8333,0.8281,0.8281,0.8889,0.0,0.8333,0.8281,1.0,1.0,1.0,1.0,0.8889,0.7778,0.7778,0.8889,0.8889,0.7778,0.75,0.75,0.875,0.875,0.875,0.7778,0.7778,0.8889,0.8889,0.7778,0.75,0.75,0.875,0.875,0.875
extension_append_boundary_side_last,0.71,0.65,0.7,0.7,0.8,0.0,0.65,0.7,0.9,0.8,0.9,0.8,1.0,0.7,0.6,0.6,0.7,0.7,0.6,0.7,0.7,0.7,0.8,0.7,0.6,0.6,0.7,0.7,0.6,0.7,0.7,0.7,0.8
iteration_duplicate,0.8915,0.9886,0.8807,0.8807,0.7727,0.0,0.9886,0.8807,0.9091,0.7727,0.9091,0.7727,1.0,1.0,1.0,1.0,1.0,0.9091,0.7727,0.8182,1.0,0.9091,0.8182,1.0,1.0,1.0,1.0,0.9091,0.7727,0.8182,1.0,0.9091,0.8182
partitioning_by_offset_offset_0,0.6512,0.3625,0.6875,0.6875,1.0,0.0,0.3625,0.6875,0.2,1.0,0.2,1.0,1.0,0.3,0.1,0.3,0.6,0.6,0.5,0.8,0.6,0.7,0.8,0.3,0.1,0.3,0.6,0.6,0.5,0.8,0.6,0.7,0.8
partitioning_by_offset_offset_1,0.7875,0.5417,0.9028,0.9028,1.0,0.0,0.5417,0.9028,0.1111,1.0,0.1111,1.0,1.0,0.7778,0.5556,0.3333,0.5556,0.6667,0.6667,0.8889,0.8889,1.0,1.0,0.7778,0.5556,0.3333,0.5556,0.6667,0.6667,0.8889,0.8889,1.0,1.0
permutation_reverse,0.8493,0.9097,0.7847,0.7847,0.8333,0.0,0.9097,0.7847,0.8889,0.8333,0.8889,0.8333,1.0,0.7778,0.9444,1.0,0.8333,0.9444,0.6667,0.7222,0.8889,0.7778,0.8333,0.7778,0.9444,1.0,0.8333,0.9444,0.6667,0.7222,0.8889,0.7778,0.8333
reindexing_rotate_k_-1,0.6612,0.4625,0.6875,0.6875,0.9,0.0,0.4625,0.6875,0.7,0.9,0.7,0.9,1.0,0.2,0.3,0.7,0.5,0.5,0.8,0.7,0.8,0.5,0.7,0.2,0.3,0.7,0.5,0.5,0.8,0.7,0.8,0.5,0.7
reindexing_rotate_k_1,0.6781,0.5312,0.8854,0.8854,0.6667,0.0,0.5312,0.8854,0.5833,0.6667,0.5833,0.6667,1.0,0.5,0.5833,0.5833,0.5,0.4167,0.8333,0.9167,0.9167,0.8333,0.9167,0.5,0.5833,0.5833,0.5,0.4167,0.8333,0.9167,0.9167,0.8333,0.9167
