rule,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
extension_append_boundary_side_first,0.9292,1.0,0.875,0.875,0.8889,0.0,1.0,0.875,1.0,0.8889,1.0,0.8889,1.0,1.0,1.0,1.0,1.0,1.0,0.7778,0.8889,0.8889,0.8889,0.8889,1.0,1.0,1.0,1.0,1.0,0.7778,0.8889,0.8889,0.8889,0.8889
extension_append_boundary_side_last,0.7812,0.8375,0.6875,0.6875,0.8,0.0,0.8375,0.6875,1.0,0.8,1.0,0.8,1.0,0.6,0.8,0.9,0.9,0.9,0.6,0.7,0.7,0.7,0.7,0.6,0.8,0.9,0.9,0.9,0.6,0.7,0.7,0.7,0.7
iteration_duplicate,0.8352,0.9545,0.7738,0.7738,0.7727,0.0,0.9545,0.7738,1.0,0.8095,1.0,0.8095,0.9545,0.9545,0.9545,0.9545,0.9545,0.9545,0.619,0.7143,0.7619,0.8571,0.9048,0.9545,0.9545,0.9545,0.9545,0.9545,0.619,0.7143,0.7619,0.8571,0.9048
partitioning_by_offset_offset_0,0.64,0.4,0.7,0.7,0.9,0.0,0.4,0.7,0.5,0.9,0.5,0.9,1.0,0.3,0.3,0.4,0.5,0.5,0.5,0.6,0.8,0.7,0.9,0.3,0.3,0.4,0.5,0.5,0.5,0.6,0.8,0.7,0.9
partitioning_by_offset_offset_1,0.7222,0.4722,1.0,1.0,0.8889,0.0,0.4722,1.0,0.125,1.0,0.125,1.0,0.8889,0.5556,0.4444,0.3333,0.5556,0.5556,1.0,1.0,1.0,1.0,1.0,0.5556,0.4444,0.3333,0.5556,0.5556,1.0,1.0,1.0,1.0,1.0
permutation_reverse,0.8431,0.9097,0.7639,0.7639,0.8333,0.0,0.9097,0.7639,1.0,0.8333,1.0,0.8333,1.0,0.7778,0.8889,0.9444,0.9444,0.9444,0.6111,0.6667,0.8333,0.8333,0.8333,0.7778,0.8889,0.9444,0.9444,0.9444,0.6111,0.6667,0.8333,0.8333,0.8333
reindexing_rotate_k_-1,0.7062,0.3125,0.9375,0.9375,1.0,0.0,0.3125,0.9375,0.3,1.0,0.3,1.0,1.0,0.3,0.2,0.3,0.4,0.4,1.0,1.0,0.9,0.9,0.9,0.3,0.2,0.3,0.4,0.4,1.0,1.0,0.9,0.9,0.9
reindexing_rotate_k_1,0.7563,0.6875,0.9318,0.9318,0.75,0.0,0.6875,0.9318,0.5455,0.8182,0.5455,0.8182,0.9167,0.5833,0.75,0.6667,0.6667,0.75,0.8182,1.0,1.0,0.9091,0.8182,0.5833,0.75,0.6667,0.6667,0.75,0.8182,1.0,1.0,0.9091,0.8182
