rule,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
extension_append_boundary_side_first,0.2125,0.1667,0.1528,0.1528,0.3333,0.0,0.1667,0.1528,0.2222,0.3333,0.2222,0.3333,1.0,0.2222,0.1111,0.2222,0.1111,0.2222,0.1111,0.1111,0.1111,0.2222,0.2222,0.2222,0.1111,0.2222,0.1111,0.2222,0.1111,0.1111,0.1111,0.2222,0.2222
extension_append_boundary_side_last,0.2425,0.55,0.075,0.075,0.0,0.0,0.55,0.075,0.7,0.0,0.7,0.0,1.0,0.6,0.4,0.6,0.6,0.6,0.1,0.1,0.1,0.0,0.1,0.6,0.4,0.6,0.6,0.6,0.1,0.1,0.1,0.0,0.1
iteration_duplicate,0.2142,0.2841,0.2443,0.2443,0.0909,0.0,0.2841,0.2443,0.4091,0.0909,0.4091,0.0909,1.0,0.2727,0.3636,0.1818,0.2727,0.3636,0.2273,0.2273,0.2273,0.2727,0.2727,0.2727,0.3636,0.1818,0.2727,0.3636,0.2273,0.2273,0.2273,0.2727,0.2727
partitioning_by_offset_offset_0,0.2138,0.075,0.2125,0.2125,0.4,0.0,0.075,0.2125,0.3,0.4,0.3,0.4,1.0,0.1,0.1,0.1,0.0,0.1,0.2,0.2,0.1,0.3,0.3,0.1,0.1,0.1,0.0,0.1,0.2,0.2,0.1,0.3,0.3
partitioning_by_offset_offset_1,0.2194,0.4028,0.0833,0.0833,0.1111,0.0,0.4028,0.0833,0.0,0.1111,0.0,0.1111,1.0,0.5556,0.2222,0.4444,0.4444,0.4444,0.0,0.0,0.0,0.2222,0.2222,0.5556,0.2222,0.4444,0.4444,0.4444,0.0,0.0,0.0,0.2222,0.2222
permutation_reverse,0.1819,0.2153,0.0972,0.0972,0.2222,0.0,0.2153,0.0972,0.3889,0.2222,0.3889,0.2222,1.0,0.2778,0.2222,0.2222,0.1667,0.2222,0.0556,0.1111,0.0556,0.1111,0.1667,0.2778,0.2222,0.2222,0.1667,0.2222,0.0556,0.1111,0.0556,0.1111,0.1667
reindexing_rotate_k_-1,0.1962,0.125,0.2875,0.2875,0.2,0.0,0.125,0.2875,0.2,0.2,0.2,0.2,1.0,0.1,0.1,0.1,0.2,0.1,0.2,0.3,0.3,0.3,0.3,0.1,0.1,0.1,0.2,0.1,0.2,0.3,0.3,0.3,0.3
reindexing_rotate_k_1,0.1802,0.1771,0.1979,0.1979,0.1667,0.0,0.1771,0.1979,0.1667,0.1667,0.1667,0.1667,1.0,0.0833,0.1667,0.25,0.1667,0.1667,0.1667,0.1667,0.25,0.1667,0.25,0.0833,0.1667,0.25,0.1667,0.1667,0.1667,0.1667,0.25,0.1667,0.25
