rule,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
extension_append_boundary_side_first,0.8319,0.8611,0.8472,0.8472,0.7778,0.0,0.8611,0.8472,0.8889,0.7778,0.8889,0.7778,1.0,1.0,0.6667,0.8889,1.0,0.7778,0.6667,0.8889,0.8889,0.8889,0.7778,1.0,0.6667,0.8889,1.0,0.7778,0.6667,0.8889,0.8889,0.8889,0.7778
extension_append_boundary_side_last,0.6838,0.7625,0.6625,0.6625,0.6,0.0,0.7625,0.6625,0.8,0.6,0.8,0.6,1.0,0.8,0.7,0.8,0.8,0.7,0.6,0.6,0.7,0.7,0.7,0.8,0.7,0.8,0.8,0.7,0.6,0.6,0.7,0.7,0.7
iteration_duplicate,0.8932,0.9545,0.7955,0.7955,0.9091,0.0,0.9545,0.7955,1.0,0.9091,1.0,0.9091,1.0,0.9545,0.9545,0.9545,0.9545,0.9545,0.6364,0.7727,0.8182,0.8636,0.8182,0.9545,0.9545,0.9545,0.9545,0.9545,0.6364,0.7727,0.8182,0.8636,0.8182
partitioning_by_offset_offset_0,0.4525,0.25,0.575,0.575,0.6,0.0,0.25,0.575,0.3,0.6,0.3,0.6,1.0,0.2,0.2,0.3,0.2,0.4,0.4,0.6,0.6,0.6,0.6,0.2,0.2,0.3,0.2,0.4,0.4,0.6,0.6,0.6,0.6
partitioning_by_offset_offset_1,0.7042,0.5,0.7917,0.7917,0.8889,0.0,0.5,0.7917,0.1111,0.8889,0.1111,0.8889,1.0,0.5556,0.5556,0.4444,0.4444,0.5556,0.5556,0.7778,0.7778,0.8889,0.8889,0.5556,0.5556,0.4444,0.4444,0.5556,0.5556,0.7778,0.7778,0.8889,0.8889
permutation_reverse,0.75,0.7708,0.75,0.75,0.7222,0.0,0.7708,0.75,0.8333,0.7222,0.8333,0.7222,1.0,0.7222,0.7222,0.7778,0.8333,0.7778,0.6667,0.7222,0.7778,0.7778,0.7778,0.7222,0.7222,0.7778,0.8333,0.7778,0.6667,0.7222,0.7778,0.7778,0.7778
reindexing_rotate_k_-1,0.545,0.3875,0.6,0.6,0.7,0.0,0.3875,0.6,0.6,0.7,0.6,0.7,1.0,0.4,0.3,0.4,0.4,0.5,0.6,0.6,0.6,0.6,0.6,0.4,0.3,0.4,0.4,0.5,0.6,0.6,0.6,0.6,0.6
reindexing_rotate_k_1,0.551,0.3542,0.7396,0.7396,0.625,0.0,0.3542,0.7396,0.3333,0.625,0.3333,0.625,1.0,0.4167,0.5,0.25,0.3333,0.25,0.6667,0.75,0.75,0.75,0.75,0.4167,0.5,0.25,0.3333,0.25,0.6667,0.75,0.75,0.75,0.75
