rule,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
extension_append_boundary_side_first,0.8611,0.9444,0.8333,0.8333,0.7778,0.0,0.9444,0.8333,0.8889,0.7778,0.8889,0.7778,1.0,1.0,0.7778,1.0,1.0,1.0,0.7778,0.8889,0.8889,0.7778,0.7778,1.0,0.7778,1.0,1.0,1.0,0.7778,0.8889,0.8889,0.7778,0.7778
extension_append_boundary_side_last,0.6588,0.925,0.3625,0.3625,0.6,0.0,0.925,0.3625,0.9,0.6,0.9,0.6,1.0,0.9,1.0,0.9,0.9,0.9,0.4,0.3,0.4,0.3,0.5,0.9,1.0,0.9,0.9,0.9,0.4,0.3,0.4,0.3,0.5
iteration_duplicate,0.742,0.9602,0.6932,0.6932,0.5,0.0,0.9602,0.6932,1.0,0.5,1.0,0.5,1.0,0.9545,1.0,0.9545,0.9545,0.9091,0.5455,0.6364,0.6818,0.8182,0.7273,0.9545,1.0,0.9545,0.9545,0.9091,0.5455,0.6364,0.6818,0.8182,0.7273
partitioning_by_offset_offset_0,0.4725,0.225,0.475,0.475,0.8,0.0,0.225,0.475,0.3,0.8,0.3,0.8,1.0,0.2,0.2,0.2,0.2,0.4,0.5,0.4,0.5,0.5,0.5,0.2,0.2,0.2,0.2,0.4,0.5,0.4,0.5,0.5,0.5
partitioning_by_offset_offset_1,0.6847,0.3889,0.875,0.875,0.8889,0.0,0.3889,0.875,0.1111,0.8889,0.1111,0.8889,1.0,0.5556,0.3333,0.4444,0.2222,0.5556,0.7778,0.8889,0.8889,0.8889,0.8889,0.5556,0.3333,0.4444,0.2222,0.5556,0.7778,0.8889,0.8889,0.8889,0.8889
permutation_reverse,0.6854,0.9375,0.5903,0.5903,0.4444,0.0,0.9375,0.5903,0.9444,0.4444,0.9444,0.4444,1.0,0.8889,0.9444,0.9444,0.9444,0.9444,0.6111,0.6111,0.5556,0.6111,0.5556,0.8889,0.9444,0.9444,0.9444,0.9444,0.6111,0.6111,0.5556,0.6111,0.5556
reindexing_rotate_k_-1,0.5912,0.4375,0.5875,0.5875,0.8,0.0,0.4375,0.5875,0.6,0.8,0.6,0.8,1.0,0.4,0.4,0.6,0.4,0.3,0.5,0.6,0.6,0.6,0.6,0.4,0.4,0.6,0.4,0.3,0.5,0.6,0.6,0.6,0.6
reindexing_rotate_k_1,0.724,0.7083,0.7188,0.7188,0.75,0.0,0.7083,0.7188,0.6667,0.75,0.6667,0.75,1.0,0.6667,0.75,0.75,0.6667,0.6667,0.75,0.75,0.75,0.6667,0.6667,0.6667,0.75,0.75,0.6667,0.6667,0.75,0.75,0.75,0.6667,0.6667
