difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.4481,0.4312,0.6188,0.2188,0.7,0.5,0.4312,0.6188,0.5,0.7,0.5,0.7,1.0,0.35,0.45,0.45,0.45,0.4,0.6,0.6,0.65,0.6,0.65,0.35,0.45,0.45,0.45,0.4,0.6,0.6,0.65,0.6,0.65
hard,0.6006,0.625,0.825,0.6188,0.55,0.25,0.625,0.825,0.475,0.55,0.475,0.55,1.0,0.55,0.575,0.625,0.7,0.65,0.75,0.825,0.85,0.825,0.85,0.55,0.575,0.625,0.7,0.65,0.75,0.825,0.85,0.825,0.85
medium,0.3547,0.3125,0.3875,0.3281,0.4375,0.075,0.3125,0.3875,0.375,0.4375,0.375,0.4375,1.0,0.225,0.3,0.325,0.35,0.325,0.375,0.425,0.35,0.4,0.375,0.225,0.3,0.325,0.35,0.325,0.375,0.425,0.35,0.4,0.375
