difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.5162,0.838,0.8002,0.2258,0.3775,0.75,0.7812,0.775,0.5,0.0,0.7304,0.3775,1.0,0.3,0.85,0.85,0.85,0.85,0.1,0.8,0.9,0.9,0.9,0.4042,0.9,0.9,0.9,0.9,0.2951,0.8031,0.9,0.9,0.9
hard,0.46,0.7132,0.5767,0.3161,0.2662,0.475,0.6875,0.5438,0.35,0.0,0.6844,0.2662,1.0,0.175,0.725,0.775,0.775,0.775,0.05,0.425,0.675,0.7,0.7,0.3018,0.7362,0.7862,0.7862,0.7862,0.1012,0.4542,0.7133,0.7258,0.7258
medium,0.4452,0.8294,0.6377,0.1214,0.2568,0.725,0.8094,0.5562,0.375,0.0,0.7206,0.2568,1.0,0.25,0.825,0.9,0.925,0.925,0.025,0.575,0.625,0.675,0.675,0.3162,0.8562,0.9062,0.9312,0.9312,0.0679,0.6555,0.7025,0.7725,0.7725
