difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.5397,0.9392,0.8767,0.0,0.5466,1.0,0.925,0.85,0.75,0.0,0.8615,0.5466,1.0,0.4,1.0,1.0,1.0,1.0,0.0,0.9,1.0,1.0,1.0,0.5138,1.0,1.0,1.0,1.0,0.2138,0.9,1.0,1.0,1.0
hard,0.4217,0.765,0.6693,0.1692,0.2164,0.75,0.7406,0.6406,0.375,0.025,0.5873,0.2164,1.0,0.2,0.775,0.8,0.85,0.875,0.05,0.55,0.75,0.825,0.825,0.3211,0.7833,0.8269,0.8516,0.875,0.1072,0.5996,0.7791,0.83,0.83
medium,0.5032,0.9035,0.8216,0.1468,0.3258,0.825,0.8875,0.7969,0.525,0.0,0.6876,0.3258,1.0,0.25,0.925,1.0,1.0,1.0,0.025,0.75,0.95,0.975,1.0,0.3679,0.93,1.0,1.0,1.0,0.1022,0.81,0.95,0.9754,1.0
