difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.5465,0.9107,0.8759,0.275,0.3323,0.7,0.875,0.85,0.6,0.1,0.7021,0.3323,1.0,0.2,0.9,1.0,1.0,1.0,0.1,0.85,1.0,1.0,1.0,0.3606,0.9625,1.0,1.0,1.0,0.3013,0.8531,1.0,1.0,1.0
hard,0.4734,0.7727,0.5952,0.3131,0.2346,0.55,0.7406,0.5562,0.5,0.025,0.6306,0.2346,1.0,0.2,0.7,0.85,0.875,0.875,0.025,0.425,0.625,0.775,0.775,0.3182,0.7408,0.8769,0.875,0.8778,0.0639,0.4803,0.6819,0.7946,0.7842
medium,0.5356,0.9112,0.862,0.2741,0.2963,0.7,0.8938,0.8469,0.5,0.0,0.7268,0.2963,1.0,0.25,0.95,1.0,1.0,1.0,0.125,0.825,1.0,1.0,1.0,0.3645,0.9625,1.0,1.0,1.0,0.1954,0.8505,1.0,1.0,1.0
