difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.5181,0.888,0.8572,0.1,0.4431,0.9,0.8625,0.8375,0.95,0.0,0.975,0.4431,1.0,0.3,0.85,0.95,1.0,1.0,0.1,0.9,0.95,0.95,1.0,0.4289,0.8875,0.95,1.0,1.0,0.2513,0.9031,0.95,0.95,1.0
hard,0.5093,0.7833,0.7227,0.3754,0.2778,0.5,0.7625,0.6969,0.725,0.025,0.8618,0.2778,1.0,0.225,0.775,0.85,0.875,0.875,0.05,0.725,0.8,0.825,0.825,0.317,0.805,0.8516,0.8778,0.8804,0.1192,0.7612,0.8144,0.8362,0.8383
medium,0.5505,0.9037,0.8006,0.2235,0.4065,0.7,0.875,0.7531,0.75,0.0,0.8892,0.4065,1.0,0.325,0.9,0.975,0.975,0.975,0.05,0.725,0.9,0.9,0.925,0.3795,0.925,1.0,1.0,1.0,0.1314,0.7961,0.9312,0.9312,0.9562
