difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.485,0.5375,0.5688,0.45,0.45,0.15,0.5375,0.5688,0.5,0.45,0.5,0.45,1.0,0.4,0.55,0.55,0.55,0.6,0.55,0.55,0.55,0.6,0.6,0.4,0.55,0.55,0.55,0.6,0.55,0.55,0.55,0.6,0.6
hard,0.3903,0.4625,0.5594,0.5594,0.125,0.0,0.4625,0.5594,0.125,0.125,0.125,0.125,1.0,0.4,0.45,0.475,0.475,0.5,0.45,0.55,0.6,0.55,0.625,0.4,0.45,0.475,0.475,0.5,0.45,0.55,0.6,0.55,0.625
medium,0.3592,0.4938,0.3891,0.2891,0.25,0.1,0.4938,0.3891,0.225,0.25,0.225,0.25,1.0,0.35,0.425,0.5,0.575,0.6,0.3,0.3125,0.3875,0.45,0.5125,0.35,0.425,0.5,0.575,0.6,0.3,0.3125,0.3875,0.45,0.5125
