difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.26,0.2562,0.2639,0.1389,0.4,0.1667,0.2562,0.2639,0.3333,0.4444,0.3333,0.4444,0.9,0.15,0.3,0.2,0.3,0.3,0.2222,0.3056,0.1944,0.2778,0.3333,0.15,0.3,0.2,0.3,0.3,0.2222,0.3056,0.1944,0.2778,0.3333
hard,0.1197,0.1,0.1955,0.1955,0.075,0.0,0.1,0.1955,0.0897,0.0769,0.0897,0.0769,0.975,0.1,0.1,0.1,0.1,0.1,0.1282,0.2051,0.2051,0.2051,0.2051,0.1,0.1,0.1,0.1,0.1,0.1282,0.2051,0.2051,0.2051,0.2051
medium,0.1608,0.1958,0.1612,0.1053,0.175,0.1053,0.1958,0.1612,0.1579,0.1842,0.1579,0.1842,0.95,0.175,0.175,0.1833,0.225,0.225,0.1842,0.1579,0.1316,0.1579,0.2105,0.175,0.175,0.1833,0.225,0.225,0.1842,0.1579,0.1316,0.1579,0.2105
