difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.3969,0.8188,0.7125,0.2312,0.0,0.7,0.8188,0.6562,0.8,0.0,0.8,0.0,1.0,0.3,0.75,0.95,0.95,0.95,0.1,0.6,0.75,0.8,0.85,0.3,0.75,0.95,0.95,0.95,0.1,0.7,0.85,0.8,0.9
hard,0.2709,0.5812,0.4812,0.1281,0.0,0.525,0.5812,0.4812,0.4,0.0,0.4,0.0,1.0,0.125,0.475,0.7,0.725,0.725,0.05,0.425,0.55,0.6,0.65,0.125,0.475,0.7,0.725,0.725,0.05,0.425,0.55,0.6,0.65
medium,0.4125,0.7125,0.7094,0.425,0.0,0.475,0.7125,0.7094,0.5,0.0,0.5,0.0,1.0,0.15,0.55,0.875,0.9,0.9,0.075,0.675,0.8,0.875,0.9,0.15,0.55,0.875,0.9,0.9,0.075,0.675,0.8,0.875,0.9
