difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.365,0.875,0.6688,0.05,0.0,0.95,0.875,0.625,0.85,0.0,0.85,0.0,1.0,0.2,0.9,1.0,1.0,1.0,0.05,0.65,0.7,0.75,0.75,0.2,0.9,1.0,1.0,1.0,0.05,0.7,0.75,0.8,0.8
hard,0.2888,0.6281,0.4812,0.125,0.0,0.775,0.6281,0.4812,0.65,0.0,0.65,0.0,1.0,0.125,0.5,0.75,0.8,0.8,0.0,0.45,0.55,0.6,0.65,0.125,0.5,0.75,0.8,0.8,0.0,0.45,0.55,0.6,0.65
medium,0.3506,0.7688,0.6906,0.1188,0.025,0.85,0.7625,0.6844,0.75,0.025,0.75,0.025,1.0,0.25,0.65,0.9,0.9,0.95,0.075,0.675,0.775,0.825,0.85,0.25,0.675,0.9,0.9,0.95,0.075,0.7,0.775,0.825,0.85
