difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.4119,0.8562,0.7375,0.2312,0.0,0.7,0.8562,0.6812,0.8,0.0,0.8,0.0,1.0,0.25,0.9,0.95,0.95,1.0,0.05,0.65,0.8,0.8,0.9,0.25,0.9,0.95,0.95,1.0,0.05,0.7,0.85,0.9,0.95
hard,0.3606,0.775,0.5,0.1688,0.0,0.575,0.775,0.5,0.775,0.0,0.775,0.0,1.0,0.25,0.75,0.875,0.9,0.9,0.075,0.475,0.575,0.6,0.625,0.25,0.75,0.875,0.9,0.9,0.075,0.475,0.575,0.6,0.625
medium,0.3853,0.8156,0.5625,0.1969,0.0,0.6,0.8156,0.5625,0.8,0.0,0.8,0.0,1.0,0.2,0.8,0.9,0.975,0.975,0.025,0.425,0.675,0.75,0.775,0.2,0.8,0.9,0.975,0.975,0.025,0.425,0.675,0.75,0.775
