difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.4544,0.7938,0.7375,0.4062,0.05,0.5,0.7938,0.7125,0.55,0.05,0.55,0.05,1.0,0.3,0.75,0.85,0.95,0.95,0.2,0.7,0.8,0.8,0.9,0.3,0.75,0.85,0.95,0.95,0.2,0.75,0.85,0.8,0.9
hard,0.3381,0.5781,0.4844,0.3562,0.0,0.325,0.5781,0.4844,0.275,0.0,0.275,0.0,1.0,0.2,0.5,0.65,0.7,0.725,0.15,0.425,0.5,0.625,0.625,0.2,0.5,0.65,0.7,0.725,0.15,0.425,0.5,0.625,0.625
medium,0.3906,0.6812,0.7188,0.3688,0.025,0.575,0.6812,0.7188,0.4,0.025,0.4,0.025,1.0,0.15,0.45,0.825,0.9,0.95,0.175,0.65,0.825,0.875,0.875,0.15,0.45,0.825,0.9,0.95,0.175,0.65,0.825,0.875,0.875
