difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.3788,0.8812,0.75,0.0875,0.0,0.85,0.8812,0.7062,0.8,0.0,0.8,0.0,1.0,0.15,0.95,1.0,1.0,1.0,0.05,0.7,0.8,0.85,0.9,0.15,0.95,1.0,1.0,1.0,0.05,0.7,0.9,0.9,0.95
hard,0.3375,0.7406,0.5031,0.1375,0.0,0.75,0.7406,0.5031,0.8,0.0,0.8,0.0,1.0,0.2,0.6,0.875,0.925,0.925,0.0,0.325,0.625,0.7,0.725,0.2,0.6,0.875,0.925,0.925,0.0,0.325,0.625,0.7,0.725
medium,0.4163,0.8156,0.7188,0.275,0.025,0.65,0.8094,0.7156,0.725,0.025,0.725,0.025,1.0,0.175,0.7,0.975,0.975,1.0,0.075,0.675,0.8,0.875,0.95,0.175,0.725,0.975,0.975,1.0,0.1,0.675,0.8,0.875,0.95
