difficulty,final_score,acquisition_score,adaptation_score,flexibility_score,transfer_score,perseveration_penalty,pre_curve_exact,post_curve_exact,pre_probe_score,post_probe_score,pre_probe_soft_score,post_probe_soft_score,schema_success_rate,pre_query_score_1,pre_query_score_2,pre_query_score_3,pre_query_score_4,pre_query_score_5,post_query_score_1,post_query_score_2,post_query_score_3,post_query_score_4,post_query_score_5,pre_query_soft_score_1,pre_query_soft_score_2,pre_query_soft_score_3,pre_query_soft_score_4,pre_query_soft_score_5,post_query_soft_score_1,post_query_soft_score_2,post_query_soft_score_3,post_query_soft_score_4,post_query_soft_score_5
easy,0.4425,0.6562,0.675,0.6,0.0,0.2,0.6562,0.675,0.2,0.0,0.2,0.0,1.0,0.2,0.45,0.7,0.9,0.95,0.25,0.6,0.75,0.8,0.85,0.2,0.45,0.7,0.9,0.95,0.25,0.6,0.75,0.8,0.85
hard,0.2466,0.375,0.3375,0.3219,0.0,0.175,0.375,0.3375,0.1,0.0,0.1,0.0,1.0,0.15,0.3,0.425,0.45,0.5,0.125,0.25,0.35,0.45,0.475,0.15,0.3,0.425,0.45,0.5,0.125,0.25,0.35,0.45,0.475
medium,0.3391,0.5031,0.5625,0.4594,0.0,0.25,0.5031,0.5625,0.175,0.0,0.175,0.0,1.0,0.225,0.425,0.575,0.6,0.6,0.125,0.45,0.625,0.725,0.775,0.225,0.425,0.575,0.6,0.6,0.125,0.45,0.625,0.725,0.775
